"tvely-rfile"
"Time Step" "tvely etc.."
("Time Step" "tvely(t1)" "tvely(t2)" "flow-time")
5605 -0.3912224 0 5.604962
5606 -0.3926207 0 5.605962
5607 -0.3939315 0 5.606962
5608 -0.3951604 0 5.607962
5609 -0.3963125 0 5.608962
5610 -0.3973926 0 5.609962
5611 -0.3984052 0 5.610961
5612 -0.3993545 0 5.611961
5613 -0.4002445 0 5.612961
5614 -0.4010788 0 5.613961
5615 -0.401861 0 5.614961
5616 -0.4025944 0 5.615961
5617 -0.4032818 0 5.616961
5618 -0.4039263 0 5.617961
5619 -0.4045306 0 5.618961
5620 -0.4050971 0 5.619961
5621 -0.4056281 0 5.620961
5622 -0.406126 0 5.621961
5623 -0.4079768 0 5.622961
5624 -0.4097119 0 5.62396
5625 -0.4113386 0 5.62496
5626 -0.4128636 0 5.62596
5627 -0.4142933 0 5.62696
5628 -0.4156336 0 5.62796
5629 -0.4168902 0 5.62896
5630 -0.4180682 0 5.62996
5631 -0.4191726 0 5.63096
5632 -0.420208 0 5.63196
5633 -0.4211787 0 5.63296
5634 -0.4220887 0 5.63396
5635 -0.4229418 0 5.63496
5636 -0.4237416 0 5.63596
5637 -0.4244915 0 5.63696
5638 -0.4251944 0 5.637959
5639 -0.4258534 0 5.638959
5640 -0.4264713 0 5.639959
5641 -0.4270505 0 5.640959
5642 -0.4275935 0 5.641959
5643 -0.4292305 0 5.642959
5644 -0.4307653 0 5.643959
5645 -0.4322041 0 5.644959
5646 -0.433553 0 5.645959
5647 -0.4348176 0 5.646959
5648 -0.4360031 0 5.647959
5649 -0.4371145 0 5.648959
5650 -0.4381565 0 5.649959
5651 -0.4391333 0 5.650959
5652 -0.4400491 0 5.651958
5653 -0.4409077 0 5.652958
5654 -0.4417126 0 5.653958
5655 -0.4424672 0 5.654958
5656 -0.4431746 0 5.655958
5657 -0.4438379 0 5.656958
5658 -0.4444596 0 5.657958
5659 -0.4450426 0 5.658958
5660 -0.445589 0 5.659958
5661 -0.4461013 0 5.660958
5662 -0.4465816 0 5.661958
5663 -0.448063 0 5.662958
5664 -0.4494517 0 5.663958
5665 -0.4507537 0 5.664958
5666 -0.4519743 0 5.665957
5667 -0.4531186 0 5.666957
5668 -0.4541914 0 5.667957
5669 -0.4551971 0 5.668957
5670 -0.45614 0 5.669957
5671 -0.457024 0 5.670957
5672 -0.4578527 0 5.671957
5673 -0.4586295 0 5.672957
5674 -0.4593579 0 5.673957
5675 -0.4600407 0 5.674957
5676 -0.4606809 0 5.675957
5677 -0.461281 0 5.676957
5678 -0.4618437 0 5.677957
5679 -0.4623711 0 5.678957
5680 -0.4628656 0 5.679956
5681 -0.4633292 0 5.680956
5682 -0.4637639 0 5.681956
5683 -0.4650647 0 5.682956
5684 -0.4662842 0 5.683956
5685 -0.4674274 0 5.684956
5686 -0.4684992 0 5.685956
5687 -0.4695041 0 5.686956
5688 -0.4704461 0 5.687956
5689 -0.4713293 0 5.688956
5690 -0.4721573 0 5.689956
5691 -0.4729335 0 5.690956
5692 -0.4736612 0 5.691956
5693 -0.4743434 0 5.692955
5694 -0.474983 0 5.693955
5695 -0.4755826 0 5.694955
5696 -0.4761447 0 5.695955
5697 -0.4766717 0 5.696955
5698 -0.4771658 0 5.697955
5699 -0.4776289 0 5.698955
5700 -0.4780632 0 5.699955
5701 -0.4784703 0 5.700955
5702 -0.4788519 0 5.701955
5703 -0.4795392 0 5.702955
5704 -0.4801835 0 5.703955
5705 -0.4807876 0 5.704955
5706 -0.4813539 0 5.705955
5707 -0.4818849 0 5.706954
5708 -0.4823826 0 5.707954
5709 -0.4828492 0 5.708954
5710 -0.4832867 0 5.709954
5711 -0.4836968 0 5.710954
5712 -0.4840813 0 5.711954
5713 -0.4844418 0 5.712954
5714 -0.4847797 0 5.713954
5715 -0.4850965 0 5.714954
5716 -0.4853935 0 5.715954
5717 -0.4856719 0 5.716954
5718 -0.485933 0 5.717954
5719 -0.4861777 0 5.718954
5720 -0.4864072 0 5.719954
5721 -0.4866222 0 5.720953
5722 -0.4868239 0 5.721953
5723 -0.487515 0 5.722953
5724 -0.4881629 0 5.723953
5725 -0.4887704 0 5.724953
5726 -0.4893398 0 5.725953
5727 -0.4898737 0 5.726953
5728 -0.4903742 0 5.727953
5729 -0.4908434 0 5.728953
5730 -0.4912833 0 5.729953
5731 -0.4916957 0 5.730953
5732 -0.4920824 0 5.731953
5733 -0.4924448 0 5.732953
5734 -0.4927846 0 5.733953
5735 -0.4931032 0 5.734952
5736 -0.4934019 0 5.735952
5737 -0.4936818 0 5.736952
5738 -0.4939443 0 5.737952
5739 -0.4941904 0 5.738952
5740 -0.4944211 0 5.739952
5741 -0.4946374 0 5.740952
5742 -0.4948402 0 5.741952
5743 -0.4956042 0 5.742952
5744 -0.4963203 0 5.743952
5745 -0.4969918 0 5.744952
5746 -0.4976213 0 5.745952
5747 -0.4982114 0 5.746952
5748 -0.4987646 0 5.747952
5749 -0.4992833 0 5.748951
5750 -0.4997695 0 5.749951
5751 -0.5002254 0 5.750951
5752 -0.5006528 0 5.751951
5753 -0.5010534 0 5.752951
5754 -0.501429 0 5.753951
5755 -0.5017812 0 5.754951
5756 -0.5021113 0 5.755951
5757 -0.5024208 0 5.756951
5758 -0.5027109 0 5.757951
5759 -0.502983 0 5.758951
5760 -0.503238 0 5.759951
5761 -0.5034771 0 5.760951
5762 -0.5037012 0 5.76195
5763 -0.5040293 0 5.76295
5764 -0.504337 0 5.76395
5765 -0.5046253 0 5.76495
5766 -0.5048957 0 5.76595
5767 -0.5051491 0 5.76695
5768 -0.5053868 0 5.76795
5769 -0.5056096 0 5.76895
5770 -0.5058184 0 5.76995
5771 -0.5060142 0 5.77095
5772 -0.5061977 0 5.77195
5773 -0.5063698 0 5.77295
5774 -0.5065311 0 5.77395
5775 -0.5066823 0 5.77495
5776 -0.5068242 0 5.775949
5777 -0.5069571 0 5.776949
5778 -0.5070817 0 5.777949
5779 -0.5071986 0 5.778949
5780 -0.5073081 0 5.779949
5781 -0.5074108 0 5.780949
5782 -0.507507 0 5.781949
5783 -0.5069377 0 5.782949
5784 -0.5064039 0 5.783949
5785 -0.5059035 0 5.784949
5786 -0.5054343 0 5.785949
5787 -0.5049945 0 5.786949
5788 -0.5045822 0 5.787949
5789 -0.5041956 0 5.788949
5790 -0.5038332 0 5.789948
5791 -0.5034934 0 5.790948
5792 -0.5031749 0 5.791948
5793 -0.5028763 0 5.792948
5794 -0.5025964 0 5.793948
5795 -0.5023339 0 5.794948
5796 -0.5020878 0 5.795948
5797 -0.5018572 0 5.796948
5798 -0.5016409 0 5.797948
5799 -0.5014382 0 5.798948
5800 -0.5012481 0 5.799948
5801 -0.5010699 0 5.800948
5802 -0.5009029 0 5.801948
5803 -0.499182 0 5.802948
5804 -0.4975688 0 5.803947
5805 -0.4960563 0 5.804947
5806 -0.4946384 0 5.805947
5807 -0.4933091 0 5.806947
5808 -0.4920628 0 5.807947
5809 -0.4908945 0 5.808947
5810 -0.4897992 0 5.809947
5811 -0.4887723 0 5.810947
5812 -0.4878096 0 5.811947
5813 -0.4869071 0 5.812947
5814 -0.486061 0 5.813947
5815 -0.4852678 0 5.814947
5816 -0.4845241 0 5.815947
5817 -0.483827 0 5.816947
5818 -0.4831733 0 5.817946
5819 -0.4825606 0 5.818946
5820 -0.4819862 0 5.819946
5821 -0.4814476 0 5.820946
5822 -0.4809427 0 5.821946
5823 -0.4781901 0 5.822946
5824 -0.4756095 0 5.823946
5825 -0.4731902 0 5.824946
5826 -0.4709222 0 5.825946
5827 -0.4687959 0 5.826946
5828 -0.4668024 0 5.827946
5829 -0.4649335 0 5.828946
5830 -0.4631815 0 5.829946
5831 -0.461539 0 5.830945
5832 -0.4599991 0 5.831945
5833 -0.4585555 0 5.832945
5834 -0.457202 0 5.833945
5835 -0.4559332 0 5.834945
5836 -0.4547437 0 5.835945
5837 -0.4536285 0 5.836945
5838 -0.4525831 0 5.837945
5839 -0.4516029 0 5.838945
5840 -0.4506841 0 5.839945
5841 -0.4498226 0 5.840945
5842 -0.449015 0 5.841945
5843 -0.4456519 0 5.842945
5844 -0.442499 0 5.843945
5845 -0.4395432 0 5.844944
5846 -0.4367721 0 5.845944
5847 -0.4341742 0 5.846944
5848 -0.4317386 0 5.847944
5849 -0.4294553 0 5.848944
5850 -0.4273147 0 5.849944
5851 -0.4253079 0 5.850944
5852 -0.4234265 0 5.851944
5853 -0.4216627 0 5.852944
5854 -0.4200091 0 5.853944
5855 -0.4184589 0 5.854944
5856 -0.4170056 0 5.855944
5857 -0.4156431 0 5.856944
5858 -0.4143657 0 5.857944
5859 -0.4131682 0 5.858943
5860 -0.4120455 0 5.859943
5861 -0.4109931 0 5.860943
5862 -0.4100063 0 5.861943
5863 -0.4074806 0 5.862943
5864 -0.4051127 0 5.863943
5865 -0.4028928 0 5.864943
5866 -0.4008116 0 5.865943
5867 -0.3988605 0 5.866943
5868 -0.3970313 0 5.867943
5869 -0.3953165 0 5.868943
5870 -0.3937089 0 5.869943
5871 -0.3922017 0 5.870943
5872 -0.3907887 0 5.871943
5873 -0.3894641 0 5.872942
5874 -0.3882222 0 5.873942
5875 -0.3870579 0 5.874942
5876 -0.3859664 0 5.875942
5877 -0.3849431 0 5.876942
5878 -0.3839839 0 5.877942
5879 -0.3830845 0 5.878942
5880 -0.3822413 0 5.879942
5881 -0.3814509 0 5.880942
5882 -0.3807098 0 5.881942
5883 -0.3804559 0 5.882942
5884 -0.3802178 0 5.883942
5885 -0.3799946 0 5.884942
5886 -0.3797853 0 5.885942
5887 -0.3795891 0 5.886941
5888 -0.3794052 0 5.887941
5889 -0.3792328 0 5.888941
5890 -0.3790711 0 5.889941
5891 -0.3789196 0 5.890941
5892 -0.3787775 0 5.891941
5893 -0.3786443 0 5.892941
5894 -0.3785195 0 5.893941
5895 -0.3784024 0 5.894941
5896 -0.3782926 0 5.895941
5897 -0.3781898 0 5.896941
5898 -0.3780933 0 5.897941
5899 -0.3780029 0 5.898941
5900 -0.3779181 0 5.89994
5901 -0.3778386 0 5.90094
5902 -0.3777641 0 5.90194
5903 -0.3789605 0 5.90294
5904 -0.3800822 0 5.90394
5905 -0.3811338 0 5.90494
5906 -0.3821196 0 5.90594
5907 -0.3830438 0 5.90694
5908 -0.3839103 0 5.90794
5909 -0.3847226 0 5.90894
5910 -0.3854841 0 5.90994
5911 -0.386198 0 5.91094
5912 -0.3868674 0 5.91194
5913 -0.3874949 0 5.91294
5914 -0.3880831 0 5.913939
5915 -0.3886347 0 5.914939
5916 -0.3891517 0 5.915939
5917 -0.3896364 0 5.916939
5918 -0.3900908 0 5.917939
5919 -0.3905168 0 5.918939
5920 -0.3909162 0 5.919939
5921 -0.3912906 0 5.920939
5922 -0.3916417 0 5.921939
5923 -0.3933417 0 5.922939
5924 -0.3949355 0 5.923939
5925 -0.3964297 0 5.924939
5926 -0.3978305 0 5.925939
5927 -0.3991437 0 5.926939
5928 -0.4003748 0 5.927938
5929 -0.4015291 0 5.928938
5930 -0.4026112 0 5.929938
5931 -0.4036256 0 5.930938
5932 -0.4045766 0 5.931938
5933 -0.4054682 0 5.932938
5934 -0.4063041 0 5.933938
5935 -0.4070877 0 5.934938
5936 -0.4078224 0 5.935938
5937 -0.4085111 0 5.936938
5938 -0.4091569 0 5.937938
5939 -0.4097622 0 5.938938
5940 -0.4103297 0 5.939938
5941 -0.4108617 0 5.940938
5942 -0.4113605 0 5.941937
5943 -0.4131206 0 5.942937
5944 -0.4147707 0 5.943937
5945 -0.4163176 0 5.944937
5946 -0.4177679 0 5.945937
5947 -0.4191275 0 5.946937
5948 -0.4204022 0 5.947937
5949 -0.4215971 0 5.948937
5950 -0.4227175 0 5.949937
5951 -0.4237677 0 5.950937
5952 -0.4247524 0 5.951937
5953 -0.4256754 0 5.952937
5954 -0.4265409 0 5.953937
5955 -0.4273522 0 5.954937
5956 -0.4281128 0 5.955936
5957 -0.4288258 0 5.956936
5958 -0.4294944 0 5.957936
5959 -0.4301211 0 5.958936
5960 -0.4307086 0 5.959936
5961 -0.4312595 0 5.960936
5962 -0.4317759 0 5.961936
5963 -0.4333772 0 5.962936
5964 -0.4348785 0 5.963936
5965 -0.4362859 0 5.964936
5966 -0.4376054 0 5.965936
5967 -0.4388424 0 5.966936
5968 -0.4400021 0 5.967936
5969 -0.4410893 0 5.968935
5970 -0.4421086 0 5.969935
5971 -0.4430641 0 5.970935
5972 -0.44396 0 5.971935
5973 -0.4447998 0 5.972935
5974 -0.4455872 0 5.973935
5975 -0.4463254 0 5.974935
5976 -0.4470174 0 5.975935
5977 -0.4476661 0 5.976935
5978 -0.4482743 0 5.977935
5979 -0.4488445 0 5.978935
5980 -0.4493791 0 5.979935
5981 -0.4498802 0 5.980935
5982 -0.4503501 0 5.981935
5983 -0.4517779 0 5.982934
5984 -0.4531165 0 5.983934
5985 -0.4543715 0 5.984934
5986 -0.455548 0 5.985934
5987 -0.4566509 0 5.986934
5988 -0.457685 0 5.987934
5989 -0.4586544 0 5.988934
5990 -0.4595633 0 5.989934
5991 -0.4604152 0 5.990934
5992 -0.461214 0 5.991934
5993 -0.4619628 0 5.992934
5994 -0.4626649 0 5.993934
5995 -0.4633231 0 5.994934
5996 -0.4639401 0 5.995934
5997 -0.4645186 0 5.996933
5998 -0.4650609 0 5.997933
5999 -0.4655693 0 5.998933
6000 -0.4660459 0 5.999933
6001 -0.4664928 0 6.000933
6002 -0.4669117 0 6.001933
6003 -0.4678974 0 6.002933
6004 -0.4688215 0 6.003933
6005 -0.4696879 0 6.004933
6006 -0.4705001 0 6.005933
6007 -0.4712615 0 6.006933
6008 -0.4719754 0 6.007933
6009 -0.4726446 0 6.008933
6010 -0.473272 0 6.009933
6011 -0.4738601 0 6.010932
6012 -0.4744116 0 6.011932
6013 -0.4749286 0 6.012932
6014 -0.4754132 0 6.013932
6015 -0.4758676 0 6.014932
6016 -0.4762935 0 6.015932
6017 -0.4766929 0 6.016932
6018 -0.4770672 0 6.017932
6019 -0.4774182 0 6.018932
6020 -0.4777473 0 6.019932
6021 -0.4780557 0 6.020932
6022 -0.478345 0 6.021932
6023 -0.478902 0 6.022932
6024 -0.4794242 0 6.023932
6025 -0.4799137 0 6.024931
6026 -0.4803727 0 6.025931
6027 -0.480803 0 6.026931
6028 -0.4812064 0 6.027931
6029 -0.4815846 0 6.028931
6030 -0.4819391 0 6.029931
6031 -0.4822715 0 6.030931
6032 -0.4825831 0 6.031931
6033 -0.4828753 0 6.032931
6034 -0.4831491 0 6.033931
6035 -0.4834059 0 6.034931
6036 -0.4836466 0 6.035931
6037 -0.4838723 0 6.036931
6038 -0.4840838 0 6.03793
6039 -0.4842822 0 6.03893
6040 -0.4844681 0 6.03993
6041 -0.4846424 0 6.04093
6042 -0.4848059 0 6.04193
6043 -0.4855281 0 6.04293
6044 -0.4862051 0 6.04393
6045 -0.4868399 0 6.04493
6046 -0.4874349 0 6.04593
6047 -0.4879928 0 6.04693
6048 -0.4885158 0 6.04793
6049 -0.4890061 0 6.04893
6050 -0.4894658 0 6.04993
6051 -0.4898968 0 6.05093
6052 -0.4903008 0 6.051929
6053 -0.4906796 0 6.052929
6054 -0.4910347 0 6.053929
6055 -0.4913675 0 6.054929
6056 -0.4916796 0 6.055929
6057 -0.4919722 0 6.056929
6058 -0.4922465 0 6.057929
6059 -0.4925037 0 6.058929
6060 -0.4927447 0 6.059929
6061 -0.4929708 0 6.060929
6062 -0.4931827 0 6.061929
6063 -0.4938695 0 6.062929
6064 -0.4945134 0 6.063929
6065 -0.4951171 0 6.064929
6066 -0.4956831 0 6.065928
6067 -0.4962137 0 6.066928
6068 -0.4967111 0 6.067928
6069 -0.4971774 0 6.068928
6070 -0.4976146 0 6.069928
6071 -0.4980245 0 6.070928
6072 -0.4984087 0 6.071928
6073 -0.4987689 0 6.072928
6074 -0.4991066 0 6.073928
6075 -0.4994233 0 6.074928
6076 -0.4997201 0 6.075928
6077 -0.4999983 0 6.076928
6078 -0.5002592 0 6.077928
6079 -0.5005038 0 6.078928
6080 -0.5007331 0 6.079927
6081 -0.5009481 0 6.080927
6082 -0.5011496 0 6.081927
6083 -0.5013145 0 6.082927
6084 -0.5014692 0 6.083927
6085 -0.5016142 0 6.084927
6086 -0.5017501 0 6.085927
6087 -0.5018775 0 6.086927
6088 -0.5019969 0 6.087927
6089 -0.5021089 0 6.088927
6090 -0.502214 0 6.089927
6091 -0.5023123 0 6.090927
6092 -0.5024046 0 6.091927
6093 -0.5024911 0 6.092927
6094 -0.5025722 0 6.093926
6095 -0.5026482 0 6.094926
6096 -0.5027196 0 6.095926
6097 -0.5027863 0 6.096926
6098 -0.502849 0 6.097926
6099 -0.5029078 0 6.098926
6100 -0.5029628 0 6.099926
6101 -0.5030144 0 6.100926
6102 -0.5030628 0 6.101926
6103 -0.5023097 0 6.102926
6104 -0.5016036 0 6.103926
6105 -0.5009417 0 6.104926
6106 -0.5003211 0 6.105926
6107 -0.4997393 0 6.106925
6108 -0.4991939 0 6.107925
6109 -0.4986826 0 6.108925
6110 -0.4982032 0 6.109925
6111 -0.4977537 0 6.110925
6112 -0.4973324 0 6.111925
6113 -0.4969374 0 6.112925
6114 -0.4965671 0 6.113925
6115 -0.49622 0 6.114925
6116 -0.4958945 0 6.115925
6117 -0.4955893 0 6.116925
6118 -0.4953033 0 6.117925
6119 -0.4950351 0 6.118925
6120 -0.4947837 0 6.119925
6121 -0.494548 0 6.120924
6122 -0.494327 0 6.121924
6123 -0.4924379 0 6.122924
6124 -0.4906669 0 6.123924
6125 -0.4890065 0 6.124924
6126 -0.4874499 0 6.125924
6127 -0.4859907 0 6.126924
6128 -0.4846226 0 6.127924
6129 -0.48334 0 6.128924
6130 -0.4821376 0 6.129924
6131 -0.4810103 0 6.130924
6132 -0.4799535 0 6.131924
6133 -0.4789627 0 6.132924
6134 -0.4780339 0 6.133924
6135 -0.4771631 0 6.134923
6136 -0.4763467 0 6.135923
6137 -0.4755814 0 6.136923
6138 -0.4748639 0 6.137923
6139 -0.4741912 0 6.138923
6140 -0.4735606 0 6.139923
6141 -0.4729694 0 6.140923
6142 -0.4724151 0 6.141923
6143 -0.4695797 0 6.142923
6144 -0.4669214 0 6.143923
6145 -0.4644293 0 6.144923
6146 -0.4620929 0 6.145923
6147 -0.4599026 0 6.146923
6148 -0.4578491 0 6.147923
6149 -0.455924 0 6.148922
6150 -0.4541193 0 6.149922
6151 -0.4524273 0 6.150922
6152 -0.450841 0 6.151922
6153 -0.4493539 0 6.152922
6154 -0.4479598 0 6.153922
6155 -0.4466528 0 6.154922
6156 -0.4454274 0 6.155922
6157 -0.4442787 0 6.156922
6158 -0.4432018 0 6.157922
6159 -0.4421921 0 6.158922
6160 -0.4412456 0 6.159922
6161 -0.4403582 0 6.160922
6162 -0.4395263 0 6.161922
6163 -0.4362891 0 6.162921
6164 -0.4332542 0 6.163921
6165 -0.430409 0 6.164921
6166 -0.4277416 0 6.165921
6167 -0.425241 0 6.166921
6168 -0.4228966 0 6.167921
6169 -0.4206987 0 6.168921
6170 -0.4186383 0 6.169921
6171 -0.4167066 0 6.170921
6172 -0.4148956 0 6.171921
6173 -0.4131978 0 6.172921
6174 -0.4116061 0 6.173921
6175 -0.4101139 0 6.174921
6176 -0.408715 0 6.17592
6177 -0.4074035 0 6.17692
6178 -0.406174 0 6.17792
6179 -0.4050213 0 6.17892
6180 -0.4039406 0 6.17992
6181 -0.4029275 0 6.18092
6182 -0.4019777 0 6.18192
6183 -0.3999208 0 6.18292
6184 -0.3979924 0 6.18392
6185 -0.3961845 0 6.18492
6186 -0.3944896 0 6.18592
6187 -0.3929006 0 6.18692
6188 -0.391411 0 6.18792
6189 -0.3900145 0 6.18892
6190 -0.3887052 0 6.189919
6191 -0.3874778 0 6.190919
6192 -0.3863271 0 6.191919
6193 -0.3852482 0 6.192919
6194 -0.3842369 0 6.193919
6195 -0.3832887 0 6.194919
6196 -0.3823998 0 6.195919
6197 -0.3815665 0 6.196919
6198 -0.3807852 0 6.197919
6199 -0.3800528 0 6.198919
6200 -0.3793661 0 6.199919
6201 -0.3787224 0 6.200919
6202 -0.3781189 0 6.201919
6203 -0.3782472 0 6.202919
6204 -0.3783676 0 6.203918
6205 -0.3784804 0 6.204918
6206 -0.3785861 0 6.205918
6207 -0.3786853 0 6.206918
6208 -0.3787782 0 6.207918
6209 -0.3788654 0 6.208918
6210 -0.378947 0 6.209918
6211 -0.3790237 0 6.210918
6212 -0.3790955 0 6.211918
6213 -0.3791628 0 6.212918
6214 -0.3792259 0 6.213918
6215 -0.379285 0 6.214918
6216 -0.3793406 0 6.215918
6217 -0.3793925 0 6.216918
6218 -0.3794413 0 6.217917
6219 -0.379487 0 6.218917
6220 -0.3795299 0 6.219917
6221 -0.37957 0 6.220917
6222 -0.3796077 0 6.221917
6223 -0.380927 0 6.222917
6224 -0.3821638 0 6.223917
6225 -0.3833233 0 6.224917
6226 -0.3844104 0 6.225917
6227 -0.3854296 0 6.226917
6228 -0.386385 0 6.227917
6229 -0.3872807 0 6.228917
6230 -0.3881204 0 6.229917
6231 -0.3889077 0 6.230917
6232 -0.3896457 0 6.231916
6233 -0.3903376 0 6.232916
6234 -0.3909863 0 6.233916
6235 -0.3915945 0 6.234916
6236 -0.3921646 0 6.235916
6237 -0.3926991 0 6.236916
6238 -0.3932002 0 6.237916
6239 -0.3936699 0 6.238916
6240 -0.3941104 0 6.239916
6241 -0.3945232 0 6.240916
6242 -0.3949103 0 6.241916
6243 -0.3966187 0 6.242916
6244 -0.3982204 0 6.243916
6245 -0.3997219 0 6.244915
6246 -0.4011296 0 6.245915
6247 -0.4024494 0 6.246915
6248 -0.4036866 0 6.247915
6249 -0.4048465 0 6.248915
6250 -0.4059339 0 6.249915
6251 -0.4069534 0 6.250915
6252 -0.4079092 0 6.251915
6253 -0.4088051 0 6.252915
6254 -0.4096451 0 6.253915
6255 -0.4104326 0 6.254915
6256 -0.4111709 0 6.255915
6257 -0.4118631 0 6.256915
6258 -0.412512 0 6.257915
6259 -0.4131203 0 6.258914
6260 -0.4136906 0 6.259914
6261 -0.4142253 0 6.260914
6262 -0.4147265 0 6.261914
6263 -0.4164454 0 6.262914
6264 -0.4180569 0 6.263914
6265 -0.4195676 0 6.264914
6266 -0.420984 0 6.265914
6267 -0.4223118 0 6.266914
6268 -0.4235566 0 6.267914
6269 -0.4247237 0 6.268914
6270 -0.4258178 0 6.269914
6271 -0.4268435 0 6.270914
6272 -0.4278051 0 6.271914
6273 -0.4287066 0 6.272913
6274 -0.4295517 0 6.273913
6275 -0.430344 0 6.274913
6276 -0.4310869 0 6.275913
6277 -0.4317833 0 6.276913
6278 -0.4324361 0 6.277913
6279 -0.4330482 0 6.278913
6280 -0.433622 0 6.279913
6281 -0.4341599 0 6.280913
6282 -0.4346642 0 6.281913
6283 -0.4362184 0 6.282913
6284 -0.4376754 0 6.283913
6285 -0.4390414 0 6.284913
6286 -0.440322 0 6.285913
6287 -0.4415225 0 6.286912
6288 -0.4426481 0 6.287912
6289 -0.4437032 0 6.288912
6290 -0.4446925 0 6.289912
6291 -0.4456199 0 6.290912
6292 -0.4464893 0 6.291912
6293 -0.4473044 0 6.292912
6294 -0.4480686 0 6.293912
6295 -0.4487849 0 6.294912
6296 -0.4494565 0 6.295912
6297 -0.4500862 0 6.296912
6298 -0.4506765 0 6.297912
6299 -0.4512299 0 6.298912
6300 -0.4517487 0 6.299911
6301 -0.452235 0 6.300911
6302 -0.4526911 0 6.301911
6303 -0.4540226 0 6.302911
6304 -0.455271 0 6.303911
6305 -0.4564414 0 6.304911
6306 -0.4575386 0 6.305911
6307 -0.4585672 0 6.306911
6308 -0.4595315 0 6.307911
6309 -0.4604356 0 6.308911
6310 -0.4612831 0 6.309911
6311 -0.4620778 0 6.310911
6312 -0.4628227 0 6.311911
6313 -0.463521 0 6.312911
6314 -0.4641758 0 6.31391
6315 -0.4647895 0 6.31491
6316 -0.465365 0 6.31591
6317 -0.4659045 0 6.31691
6318 -0.4664102 0 6.31791
6319 -0.4668844 0 6.31891
6320 -0.4673289 0 6.31991
6321 -0.4677456 0 6.32091
6322 -0.4681363 0 6.32191
6323 -0.4690266 0 6.32291
6324 -0.4698613 0 6.32391
6325 -0.4706437 0 6.32491
6326 -0.4713773 0 6.32591
6327 -0.472065 0 6.32691
6328 -0.4727098 0 6.327909
6329 -0.4733142 0 6.328909
6330 -0.4738809 0 6.329909
6331 -0.4744122 0 6.330909
6332 -0.4749102 0 6.331909
6333 -0.4753772 0 6.332909
6334 -0.4758149 0 6.333909
6335 -0.4762253 0 6.334909
6336 -0.47661 0 6.335909
6337 -0.4769707 0 6.336909
6338 -0.4773088 0 6.337909
6339 -0.4776259 0 6.338909
6340 -0.4779231 0 6.339909
6341 -0.4782017 0 6.340909
6342 -0.4784629 0 6.341908
6343 -0.4789825 0 6.342908
6344 -0.4794696 0 6.343908
6345 -0.4799263 0 6.344908
6346 -0.4803543 0 6.345908
6347 -0.4807557 0 6.346908
6348 -0.481132 0 6.347908
6349 -0.4814847 0 6.348908
6350 -0.4818155 0 6.349908
6351 -0.4821255 0 6.350908
6352 -0.4824162 0 6.351908
6353 -0.4826886 0 6.352908
6354 -0.4829441 0 6.353908
6355 -0.4831836 0 6.354908
6356 -0.4834081 0 6.355907
6357 -0.4836186 0 6.356907
6358 -0.483816 0 6.357907
6359 -0.484001 0 6.358907
6360 -0.4841744 0 6.359907
6361 -0.484337 0 6.360907
6362 -0.4844894 0 6.361907
6363 -0.4852303 0 6.362907
6364 -0.4859249 0 6.363907
6365 -0.486576 0 6.364907
6366 -0.4871864 0 6.365907
6367 -0.4877587 0 6.366907
6368 -0.4882952 0 6.367907
6369 -0.4887982 0 6.368906
6370 -0.4892698 0 6.369906
6371 -0.4897119 0 6.370906
6372 -0.4901263 0 6.371906
6373 -0.4905149 0 6.372906
6374 -0.4908791 0 6.373906
6375 -0.4912206 0 6.374906
6376 -0.4915408 0 6.375906
6377 -0.4918409 0 6.376906
6378 -0.4921223 0 6.377906
6379 -0.4923861 0 6.378906
6380 -0.4926334 0 6.379906
6381 -0.4928653 0 6.380906
6382 -0.4930826 0 6.381906
6383 -0.493731 0 6.382905
6384 -0.4943389 0 6.383905
6385 -0.4949087 0 6.384905
6386 -0.495443 0 6.385905
6387 -0.4959438 0 6.386905
6388 -0.4964134 0 6.387905
6389 -0.4968536 0 6.388905
6390 -0.4972663 0 6.389905
6391 -0.4976531 0 6.390905
6392 -0.4980159 0 6.391905
6393 -0.4983559 0 6.392905
6394 -0.4986747 0 6.393905
6395 -0.4989735 0 6.394905
6396 -0.4992537 0 6.395905
6397 -0.4995164 0 6.396904
6398 -0.4997627 0 6.397904
6399 -0.4999936 0 6.398904
6400 -0.50021 0 6.399904
6401 -0.5004129 0 6.400904
6402 -0.5006031 0 6.401904
6403 -0.5006477 0 6.402904
6404 -0.5006894 0 6.403904
6405 -0.5007286 0 6.404904
6406 -0.5007653 0 6.405904
6407 -0.5007998 0 6.406904
6408 -0.500832 0 6.407904
6409 -0.5008622 0 6.408904
6410 -0.5008906 0 6.409904
6411 -0.5009172 0 6.410903
6412 -0.5009421 0 6.411903
6413 -0.5009655 0 6.412903
6414 -0.5009874 0 6.413903
6415 -0.5010079 0 6.414903
6416 -0.5010272 0 6.415903
6417 -0.5010452 0 6.416903
6418 -0.5010621 0 6.417903
6419 -0.501078 0 6.418903
6420 -0.5010929 0 6.419903
6421 -0.5011068 0 6.420903
6422 -0.5011199 0 6.421903
6423 -0.5002318 0 6.422903
6424 -0.4993992 0 6.423903
6425 -0.4986187 0 6.424902
6426 -0.4978869 0 6.425902
6427 -0.4972009 0 6.426902
6428 -0.4965578 0 6.427902
